source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Colombia;dermatologia;1;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;dermatologia;3;female;hispanic-arab;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;4;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Colombia;dermatologia;5;female;italian;True;null;null;False;True;4.0;1
top doctors;Colombia;dermatologia;5;female;hispanic;False;27.0;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;6;male;hispanic;False;null;senior2-level;False;True;5.0;12
top doctors;Colombia;dermatologia;6;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;8;female;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Colombia;dermatologia;10;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Colombia;dermatologia;11;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;12;female;hispanic-arab;False;null;senior2-level;False;True;0.0;0
top doctors;Colombia;dermatologia;13;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;dermatologia;14;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;dermatologia;15;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;dermatologia;18;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;dermatologia;19;female;hispanic;False;null;mid-level;False;True;5.0;2
top doctors;Colombia;endocrinologia;0;female;hispanic;False;null;mid-level;False;True;5.0;6
top doctors;Colombia;endocrinologia;0;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;1;male;hispanic;False;null;senior2-level;True;True;4.0;12
top doctors;Colombia;endocrinologia;2;male;hispanic;False;null;senior2-level;True;True;5.0;8
top doctors;Colombia;endocrinologia;3;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;endocrinologia;5;male;hispanic;False;32.0;senior2-level;True;True;4.0;4
top doctors;Colombia;endocrinologia;6;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;endocrinologia;7;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;endocrinologia;8;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;9;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;10;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;11;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;12;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;13;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;14;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;15;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;16;female;english;True;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;17;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endocrinologia;18;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;endocrinologia;19;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;endoscopia digestiva;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;fisioterapia;0;female;hispanic;False;55.0;null;False;True;0.0;0
top doctors;Colombia;fisioterapia;1;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;fisioterapia;2;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;fisioterapia;3;male;hispanic;False;null;senior2-level;False;False;5.0;1
top doctors;Colombia;fisioterapia;4;female;hispanic;False;30.0;senior2-level;False;True;5.0;1
top doctors;Colombia;fisioterapia;5;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;fisioterapia;6;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;fisioterapia;7;female;hispanic;False;null;null;False;True;5.0;2
top doctors;Colombia;fisioterapia;8;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Colombia;fisioterapia;9;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;fisioterapia;10;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;fisioterapia;11;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;gastroenterologia especialidad;0;male;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Colombia;gastroenterologia especialidad;0;male;hispanic;False;null;senior2-level;False;True;5.0;4
top doctors;Colombia;gastroenterologia especialidad;1;male;hispanic;False;29.0;senior2-level;False;True;0.0;0
top doctors;Colombia;gastroenterologia especialidad;1;male;hispanic-hungarian;False;null;senior2-level;False;True;5.0;3
top doctors;Colombia;gastroenterologia especialidad;2;female;hispanic-english;False;null;senior2-level;False;True;5.0;5
top doctors;Colombia;gastroenterologia especialidad;3;male;hispanic;False;null;senior2-level;False;True;4.0;2
top doctors;Colombia;gastroenterologia especialidad;4;male;french-arab;True;null;mid-level;True;True;5.0;5
top doctors;Colombia;gastroenterologia especialidad;4;male;hispanic;False;45.0;senior2-level;False;True;5.0;7
top doctors;Colombia;gastroenterologia especialidad;5;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Colombia;gastroenterologia especialidad;6;male;hispanic;False;34.0;senior2-level;False;True;0.0;0
top doctors;Colombia;gastroenterologia especialidad;7;female;hispanic;False;null;senior2-level;False;True;4.0;5
top doctors;Colombia;gastroenterologia especialidad;8;male;hispanic;False;20.0;senior2-level;False;True;5.0;4
top doctors;Colombia;gastroenterologia especialidad;9;male;hispanic;False;null;senior2-level;False;False;4.0;2
top doctors;Colombia;gastroenterologia especialidad;10;female;hispanic;False;42.0;senior2-level;False;True;0.0;0
top doctors;Colombia;gastroenterologia especialidad;14;female;hispanic-arab;False;null;senior2-level;True;True;4.0;19
top doctors;Colombia;gastroenterologia especialidad;15;female;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Colombia;gastroenterologia especialidad;16;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;gastroenterologia especialidad;17;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Colombia;gastroenterologia especialidad;18;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;gastroenterologia especialidad;19;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;genetica;0;male;hispanic;False;null;mid-level;False;False;5.0;1
top doctors;Colombia;genetica;1;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;genetica;2;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;genetica;3;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Colombia;geriatria;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Colombia;geriatria;1;male;hispanic;False;null;null;False;True;0.0;0
