source;country;speciality;#;gender;ethnicity;Is_foreigner;age;experience_level;was_awarded;has_photo;num_stars;num_reviews
top doctors;Spain;coloproctologia;12;male;italian;True;47.0;senior2-level;False;True;5.0;9
top doctors;Spain;cirugia toracica;0;male;hispanic;False;null;null;False;True;4.0;3
top doctors;Spain;cirugia toracica;0;male;hispanic;False;50.0;null;False;True;0.0;0
top doctors;Spain;cirugia toracica;1;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia toracica;1;male;hispanic;False;null;senior2-level;False;True;5.0;14
top doctors;Spain;cirugia toracica;2;male;hispanic;False;51.0;senior2-level;True;True;5.0;13
top doctors;Spain;cirugia plastica estetica y reparadora;0;male;hispanic;False;null;null;False;True;5.0;6
top doctors;Spain;cirugia plastica estetica y reparadora;1;male;french-italian;True;48.0;senior2-level;False;True;5.0;3
top doctors;Spain;cirugia plastica estetica y reparadora;2;male;hispanic;False;36.0;senior2-level;False;True;5.0;17
top doctors;Spain;cirugia plastica estetica y reparadora;3;male;hispanic;False;53.0;senior2-level;False;True;5.0;15
top doctors;Spain;cirugia plastica estetica y reparadora;4;female;hispanic;False;36.0;senior2-level;False;True;5.0;20
top doctors;Spain;cirugia plastica estetica y reparadora;5;male;hispanic;False;56.0;senior2-level;False;True;5.0;5
top doctors;Spain;cirugia plastica estetica y reparadora;6;female;hispanic;False;37.0;null;False;True;0.0;0
top doctors;Spain;cirugia plastica estetica y reparadora;7;female;italian-hispanic;False;null;senior2-level;False;True;5.0;10
top doctors;Spain;cirugia plastica estetica y reparadora;8;female;hispanic;False;29.0;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia plastica estetica y reparadora;9;female;french;True;null;null;False;True;0.0;0
top doctors;Spain;cirugia plastica estetica y reparadora;10;female;hispanic;False;29.0;senior2-level;False;True;5.0;4
top doctors;Spain;cirugia plastica estetica y reparadora;11;male;hispanic;False;43.0;senior2-level;True;True;5.0;10
top doctors;Spain;cirugia plastica estetica y reparadora;12;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;cirugia plastica estetica y reparadora;13;male;hispanic;False;34.0;senior2-level;False;True;0.0;0
top doctors;Spain;cirugia plastica estetica y reparadora;14;female;hispanic;False;null;null;False;True;5.0;2
top doctors;Spain;cirugia plastica estetica y reparadora;15;male;hispanic;False;69.0;senior2-level;True;True;5.0;5
top doctors;Spain;cirugia plastica estetica y reparadora;16;male;hispanic;False;null;senior2-level;False;True;5.0;12
top doctors;Spain;cirugia plastica estetica y reparadora;17;male;hispanic;False;56.0;senior2-level;False;True;5.0;41
top doctors;Spain;cirugia plastica estetica y reparadora;18;male;hispanic;False;43.0;null;False;True;5.0;1
top doctors;Spain;cirugia plastica estetica y reparadora;19;male;hispanic;False;41.0;senior2-level;False;True;5.0;37
top doctors;Spain;cirugia pediatrica;0;female;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;cirugia pediatrica;1;male;hispanic;False;null;senior2-level;False;False;5.0;1
top doctors;Spain;cirugia pediatrica;2;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia pediatrica;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia pediatrica;3;female;hispanic-arab;False;32.0;senior2-level;False;True;5.0;2
top doctors;Spain;cirugia pediatrica;3;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia pediatrica;4;male;hispanic;False;51.0;senior2-level;False;True;5.0;7
top doctors;Spain;cirugia pediatrica;4;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia pediatrica;5;female;hispanic;False;54.0;senior2-level;False;True;5.0;5
top doctors;Spain;cirugia pediatrica;6;male;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;cirugia pediatrica;7;male;hispanic-french;False;36.0;senior2-level;False;True;5.0;5
top doctors;Spain;cirugia pediatrica;8;male;hispanic;False;34.0;senior2-level;False;True;5.0;3
top doctors;Spain;cirugia oral y maxilofacial;0;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia oral y maxilofacial;0;male;french;True;60.0;senior2-level;False;True;5.0;13
top doctors;Spain;cirugia oral y maxilofacial;1;male;arab;True;null;null;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;2;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;2;male;hispanic;False;57.0;senior2-level;False;True;5.0;20
top doctors;Spain;cirugia oral y maxilofacial;3;male;hispanic;False;43.0;senior2-level;False;True;5.0;3
top doctors;Spain;cirugia oral y maxilofacial;3;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;4;male;hispanic;False;46.0;senior2-level;False;True;5.0;3
top doctors;Spain;cirugia oral y maxilofacial;4;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;5;male;hispanic;False;42.0;senior2-level;False;True;5.0;12
top doctors;Spain;cirugia oral y maxilofacial;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;6;male;hispanic-indian;False;29.0;mid-level;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;7;male;hispanic;False;41.0;senior2-level;False;True;5.0;7
top doctors;Spain;cirugia oral y maxilofacial;8;male;italian;True;41.0;null;False;True;0.0;0
top doctors;Spain;cirugia oral y maxilofacial;9;male;hispanic;False;50.0;senior2-level;False;True;5.0;13
top doctors;Spain;cirugia oral y maxilofacial;10;male;hispanic-english;False;46.0;senior2-level;False;True;5.0;6
top doctors;Spain;cirugia oral y maxilofacial;11;male;hispanic;False;null;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia oral y maxilofacial;12;male;hispanic;False;47.0;senior2-level;True;True;5.0;20
top doctors;Spain;cirugia oral y maxilofacial;13;male;hispanic;False;33.0;mid-level;False;True;5.0;1
top doctors;Spain;cirugia oral y maxilofacial;14;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Spain;cirugia general;0;female;hispanic;False;37.0;null;False;True;5.0;2
top doctors;Spain;cirugia general;1;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;cirugia general;2;female;hispanic-arab;False;null;null;False;True;0.0;0
top doctors;Spain;cirugia general;3;male;hispanic;False;54.0;senior2-level;False;True;5.0;11
top doctors;Spain;cirugia general;4;male;hispanic;False;49.0;null;False;True;5.0;1
top doctors;Spain;cirugia general;5;male;hispanic;False;51.0;null;False;True;0.0;0
top doctors;Spain;cirugia general;6;male;hispanic;False;46.0;senior2-level;True;True;5.0;13
top doctors;Spain;cirugia general;7;male;hispanic;False;56.0;senior2-level;False;True;5.0;12
top doctors;Spain;cirugia general;8;male;french;True;null;senior2-level;False;True;0.0;0
top doctors;Spain;cirugia general;9;female;dutch-hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;cirugia general;10;male;italian;True;46.0;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia general;11;male;hispanic;False;56.0;senior2-level;True;True;5.0;7
top doctors;Spain;cirugia general;12;female;hispanic;False;33.0;senior2-level;False;True;5.0;13
top doctors;Spain;cirugia general;13;male;hispanic;False;42.0;senior2-level;False;True;5.0;10
top doctors;Spain;cirugia general;14;male;hispanic;False;30.0;senior2-level;False;True;5.0;4
top doctors;Spain;cirugia general;15;male;hispanic;False;57.0;senior2-level;False;True;5.0;6
top doctors;Spain;cirugia general;16;male;hispanic;False;41.0;senior2-level;False;True;0.0;0
top doctors;Spain;cirugia general;17;male;hispanic-dutch;False;38.0;senior2-level;False;True;5.0;4
top doctors;Spain;cirugia general;18;male;hispanic;False;57.0;senior2-level;False;True;5.0;24
top doctors;Spain;cirugia general;19;male;hispanic;False;58.0;senior2-level;False;True;5.0;8
top doctors;Spain;cirugia cardiaca infantil;0;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;cirugia cardiaca infantil;1;male;hispanic;False;46.0;senior2-level;False;True;5.0;5
top doctors;Spain;cirugia cardiaca infantil;2;male;italian;True;34.0;null;False;True;5.0;1
top doctors;Spain;cirugia cardiaca;0;male;hispanic;False;null;null;False;True;5.0;7
top doctors;Spain;cirugia cardiaca;0;male;hispanic;False;26.0;null;False;True;0.0;0
top doctors;Spain;cirugia cardiaca;1;male;hispanic;False;null;null;False;False;0.0;0
top doctors;Spain;cirugia cardiaca;1;male;hispanic;False;43.0;senior2-level;False;True;5.0;17
top doctors;Spain;cirugia cardiaca;2;male;hispanic;False;null;senior2-level;False;True;4.0;12
top doctors;Spain;cirugia cardiaca;3;male;hispanic;False;27.0;null;False;True;0.0;0
top doctors;Spain;cirugia cardiaca;4;male;hispanic;False;48.0;senior2-level;False;True;5.0;1
top doctors;Spain;cirugia cardiaca;5;male;hispanic;False;51.0;senior2-level;False;True;5.0;6
top doctors;Spain;cirugia cardiaca;6;male;hispanic;False;null;senior2-level;False;True;5.0;10
top doctors;Spain;cirugia cardiaca;7;male;hispanic;False;null;senior2-level;False;True;5.0;3
top doctors;Spain;cardiologia infantil;0;male;hispanic;False;58.0;senior2-level;False;True;5.0;17
top doctors;Spain;cardiologia infantil;1;male;hispanic;False;46.0;senior2-level;False;True;5.0;4
top doctors;Spain;cardiologia infantil;2;male;hispanic;False;50.0;senior2-level;False;True;5.0;6
top doctors;Spain;cardiologia infantil;3;female;hispanic;False;26.0;senior2-level;False;True;5.0;7
top doctors;Spain;cardiologia adultos;0;male;hispanic;False;60.0;senior2-level;False;True;0.0;0
top doctors;Spain;cardiologia adultos;1;female;hispanic;False;null;senior2-level;False;True;5.0;2
top doctors;Spain;cardiologia adultos;2;male;hispanic;False;42.0;senior2-level;False;True;5.0;8
top doctors;Spain;cardiologia adultos;3;male;hispanic;False;null;senior2-level;False;True;5.0;40
top doctors;Spain;cardiologia adultos;4;male;hispanic;False;null;senior2-level;False;True;5.0;15
top doctors;Spain;cardiologia adultos;5;male;hispanic;False;42.0;null;False;True;0.0;0
top doctors;Spain;cardiologia adultos;6;male;hispanic-french;False;null;senior2-level;False;True;5.0;20
top doctors;Spain;cardiologia adultos;7;female;hispanic-arab;False;33.0;senior2-level;False;True;0.0;0
top doctors;Spain;cardiologia adultos;8;male;hispanic;False;43.0;null;False;True;0.0;0
top doctors;Spain;cardiologia adultos;9;male;hispanic;False;61.0;senior2-level;False;True;5.0;32
top doctors;Spain;cardiologia adultos;10;male;hispanic;False;null;senior2-level;False;True;5.0;1
top doctors;Spain;cardiologia adultos;11;male;hispanic;False;51.0;senior2-level;False;True;5.0;6
top doctors;Spain;cardiologia adultos;12;male;arab;True;37.0;senior2-level;False;True;5.0;13
top doctors;Spain;cardiologia adultos;13;male;hispanic;False;50.0;senior2-level;False;True;5.0;10
top doctors;Spain;cardiologia adultos;14;male;italian-chinese;True;null;senior2-level;False;True;5.0;1
top doctors;Spain;cardiologia adultos;15;female;hispanic;False;48.0;senior2-level;False;True;5.0;5
top doctors;Spain;cardiologia adultos;16;female;hispanic;False;31.0;senior2-level;False;True;5.0;8
top doctors;Spain;cardiologia adultos;17;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;cardiologia adultos;18;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;cardiologia adultos;19;female;french;True;28.0;null;False;True;0.0;0
top doctors;Spain;aparato digestivo;0;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;aparato digestivo;1;male;hispanic;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;aparato digestivo;2;male;hispanic-hungarian;False;49.0;null;False;True;0.0;0
top doctors;Spain;aparato digestivo;3;male;hispanic;False;61.0;senior2-level;False;True;0.0;0
top doctors;Spain;aparato digestivo;4;male;hispanic;False;55.0;senior2-level;False;True;5.0;8
top doctors;Spain;aparato digestivo;5;male;hispanic;False;41.0;null;False;True;5.0;13
top doctors;Spain;aparato digestivo;6;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;aparato digestivo;7;male;hispanic;False;50.0;senior2-level;False;True;5.0;7
top doctors;Spain;aparato digestivo;8;male;hispanic;False;47.0;senior2-level;False;True;5.0;7
top doctors;Spain;aparato digestivo;9;male;hispanic;False;null;senior2-level;False;True;5.0;52
top doctors;Spain;aparato digestivo;10;female;hispanic;False;41.0;senior2-level;False;True;5.0;6
top doctors;Spain;aparato digestivo;11;male;hispanic;False;49.0;senior2-level;False;True;5.0;5
top doctors;Spain;aparato digestivo;12;male;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;aparato digestivo;13;male;hispanic-indian;False;null;senior2-level;False;True;5.0;19
top doctors;Spain;aparato digestivo;14;female;hispanic;False;47.0;senior2-level;False;True;5.0;13
top doctors;Spain;aparato digestivo;15;female;english-hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;aparato digestivo;16;male;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;aparato digestivo;17;male;hispanic;False;58.0;senior2-level;False;True;5.0;7
top doctors;Spain;aparato digestivo;18;female;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;aparato digestivo;19;male;hispanic;False;36.0;senior2-level;False;True;0.0;0
top doctors;Spain;antiaging;0;male;hispanic;False;null;senior2-level;False;True;0.0;0
top doctors;Spain;antiaging;1;male;hispanic;False;40.0;senior2-level;False;True;5.0;4
top doctors;Spain;angiologia y cirugia vascular;0;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;0;male;hispanic;False;29.0;senior2-level;False;True;5.0;10
top doctors;Spain;angiologia y cirugia vascular;1;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;1;male;hispanic;False;49.0;senior2-level;False;True;5.0;57
top doctors;Spain;angiologia y cirugia vascular;2;male;hispanic;False;33.0;senior2-level;False;True;5.0;25
top doctors;Spain;angiologia y cirugia vascular;2;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;3;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;3;male;hispanic;False;58.0;senior2-level;False;True;5.0;16
top doctors;Spain;angiologia y cirugia vascular;4;male;slav-hispanic;False;58.0;senior2-level;False;True;5.0;5
top doctors;Spain;angiologia y cirugia vascular;4;male;hispanic;False;44.0;senior2-level;False;True;5.0;7
top doctors;Spain;angiologia y cirugia vascular;5;female;hispanic;False;49.0;senior2-level;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;5;male;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;angiologia y cirugia vascular;6;male;hispanic;False;48.0;senior2-level;False;True;5.0;5
top doctors;Spain;angiologia y cirugia vascular;7;male;hispanic;False;44.0;senior2-level;False;True;5.0;13
top doctors;Spain;angiologia y cirugia vascular;8;male;hispanic;False;56.0;senior2-level;False;True;5.0;20
top doctors;Spain;andrologia;0;male;hispanic;False;null;senior2-level;False;True;5.0;11
top doctors;Spain;andrologia;0;male;hispanic;False;null;null;False;True;5.0;2
top doctors;Spain;andrologia;1;male;hispanic;False;null;senior2-level;True;True;5.0;9
top doctors;Spain;andrologia;1;male;hispanic;False;null;null;False;True;5.0;6
top doctors;Spain;andrologia;2;female;hispanic;False;null;null;False;True;5.0;10
top doctors;Spain;andrologia;3;female;hispanic;False;null;senior2-level;False;True;5.0;6
top doctors;Spain;andrologia;4;male;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;andrologia;5;male;hispanic;False;16.0;null;False;True;5.0;2
top doctors;Spain;andrologia;6;male;hispanic;False;38.0;null;False;True;5.0;2
top doctors;Spain;andrologia;7;male;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;andrologia;8;male;hispanic;False;47.0;senior2-level;False;True;5.0;17
top doctors;Spain;anatomia patologica;0;female;hispanic;False;44.0;senior2-level;False;True;5.0;1
top doctors;Spain;analisis clinicos especialidad;0;female;hispanic;False;27.0;senior2-level;False;True;5.0;6
top doctors;Spain;analisis clinicos especialidad;1;male;hispanic;False;52.0;senior2-level;False;True;5.0;19
top doctors;Spain;analisis clinicos especialidad;2;male;hispanic-chinese;False;null;senior2-level;False;True;5.0;5
top doctors;Spain;alergologia infantil;0;female;hispanic;False;53.0;senior2-level;False;True;5.0;6
top doctors;Spain;alergologia;0;male;hispanic;False;57.0;senior2-level;False;True;0.0;0
top doctors;Spain;alergologia;0;female;hispanic-japanese;False;null;senior2-level;False;True;5.0;12
top doctors;Spain;alergologia;1;female;hispanic;False;42.0;senior2-level;False;True;5.0;10
top doctors;Spain;alergologia;2;male;hispanic;False;55.0;senior2-level;False;True;4.0;21
top doctors;Spain;alergologia;4;male;hispanic;False;62.0;senior2-level;False;True;5.0;49
top doctors;Spain;acupuntura;0;female;hispanic;False;null;senior2-level;False;True;5.0;7
top doctors;Spain;acupuntura;1;female;hispanic;False;null;null;False;True;5.0;4
top doctors;Spain;acupuntura;2;female;chinese;True;43.0;senior2-level;False;True;5.0;1
top doctors;Spain;acupuntura;3;male;hispanic;False;38.0;senior2-level;False;True;5.0;5
top doctors;Spain;acupuntura;4;female;hispanic;False;null;senior2-level;False;True;5.0;9
top doctors;Spain;acupuntura;5;female;hispanic;False;null;null;False;True;0.0;0
top doctors;Spain;acupuntura;6;male;chinese;True;46.0;senior2-level;False;True;4.0;3
top doctors;Spain;acupuntura;7;female;chinese;True;53.0;senior2-level;False;True;0.0;0
